1548,1413,1533;1548,1413,1532;1548,1533,1532;1532,1413,1533
1637,1623,1503;1637,1623,1638;1637,1503,1638;1638,1623,1503
1637,1518,1503;1637,1518,1517;1637,1503,1517;1517,1518,1503
1637,1502,1503;1637,1502,1622;1637,1503,1622;1622,1502,1503
1637,1622,1503;1637,1622,1623;1637,1503,1623;1623,1622,1503
1637,1503,1502;1637,1503,1517;1637,1502,1517;1517,1503,1502
1637,1503,1518;1637,1503,1638;1637,1518,1638;1638,1503,1518
1637,1532,1533;1637,1532,1517;1637,1533,1517;1517,1532,1533
1637,1533,1532;1637,1533,1653;1637,1532,1653;1653,1533,1532
1637,1533,1653;1637,1533,1638;1637,1653,1638;1638,1533,1653
1637,1532,1652;1637,1532,1653;1637,1652,1653;1653,1532,1652
1637,1533,1518;1637,1533,1517;1637,1518,1517;1517,1533,1518
1637,1518,1533;1637,1518,1638;1637,1533,1638;1638,1518,1533
1637,1758,1742;1637,1758,1743;1637,1742,1743;1743,1758,1742
1637,1638,1758;1637,1638,1743;1637,1758,1743;1743,1638,1758
1637,1758,1757;1637,1758,1742;1637,1757,1742;1742,1758,1757
1637,1623,1638;1637,1623,1743;1637,1638,1743;1743,1623,1638
1637,1742,1623;1637,1742,1743;1637,1623,1743;1743,1742,1623
1637,1622,1623;1637,1622,1742;1637,1623,1742;1742,1622,1623
1637,1757,1758;1637,1757,1772;1637,1758,1772;1772,1757,1758
1637,1638,1653;1637,1638,1758;1637,1653,1758;1758,1638,1653
1637,1653,1773;1637,1653,1758;1637,1773,1758;1758,1653,1773
1637,1758,1773;1637,1758,1772;1637,1773,1772;1772,1758,1773
1637,1773,1653;1637,1773,1772;1637,1653,1772;1772,1773,1653
1637,1653,1652;1637,1653,1772;1637,1652,1772;1772,1653,1652
1637,1502,1622;1637,1502,1516;1637,1622,1516;1516,1502,1622
1637,1517,1516;1637,1517,1531;1637,1516,1531;1531,1517,1516
1637,1517,1502;1637,1517,1516;1637,1502,1516;1516,1517,1502
1637,1516,1651;1637,1516,1531;1637,1651,1531;1531,1516,1651
1637,1636,1651;1637,1636,1516;1637,1651,1516;1516,1636,1651
1637,1622,1636;1637,1622,1516;1637,1636,1516;1516,1622,1636
1637,1742,1771;1637,1742,1756;1637,1771,1756;1756,1742,1771
1637,1622,1742;1637,1622,1756;1637,1742,1756;1756,1622,1742
1637,1636,1622;1637,1636,1756;1637,1622,1756;1756,1636,1622
1637,1757,1771;1637,1757,1742;1637,1771,1742;1742,1757,1771
1637,1771,1651;1637,1771,1756;1637,1651,1756;1756,1771,1651
1637,1651,1636;1637,1651,1756;1637,1636,1756;1756,1651,1636
1637,1771,1757;1637,1771,1772;1637,1757,1772;1772,1771,1757
1637,1786,1666;1637,1786,1771;1637,1666,1771;1771,1786,1666
1637,1666,1786;1637,1666,1772;1637,1786,1772;1772,1666,1786
1637,1786,1771;1637,1786,1772;1637,1771,1772;1772,1786,1771
1637,1666,1651;1637,1666,1771;1637,1651,1771;1771,1666,1651
1637,1652,1666;1637,1652,1772;1637,1666,1772;1772,1652,1666
1381,1486,1501;1381,1486,1485;1381,1501,1485;1485,1486,1501
1381,1380,1365;1381,1380,1485;1381,1365,1485;1485,1380,1365
1381,1365,1486;1381,1365,1485;1381,1486,1485;1485,1365,1486
1381,1501,1500;1381,1501,1485;1381,1500,1485;1485,1501,1500
1381,1500,1380;1381,1500,1485;1381,1380,1485;1485,1500,1380
1381,1366,1486;1381,1366,1365;1381,1486,1365;1365,1366,1486
1381,1472,1487;1381,1472,1501;1381,1487,1501;1501,1472,1487
1381,1352,1487;1381,1352,1472;1381,1487,1472;1472,1352,1487
1381,1486,1472;1381,1486,1501;1381,1472,1501;1501,1486,1472
1381,1486,1366;1381,1486,1352;1381,1366,1352;1352,1486,1366
1381,1486,1352;1381,1486,1472;1381,1352,1472;1472,1486,1352
1381,1367,1487;1381,1367,1352;1381,1487,1352;1352,1367,1487
1277,1411,1306;1277,1411,1291;1277,1306,1291;1291,1411,1306
1277,1306,1412;1277,1306,1292;1277,1412,1292;1292,1306,1412
1277,1397,1412;1277,1397,1411;1277,1412,1411;1411,1397,1412
1277,1411,1426;1277,1411,1306;1277,1426,1306;1306,1411,1426
1277,1412,1426;1277,1412,1411;1277,1426,1411;1411,1412,1426
1277,1426,1412;1277,1426,1306;1277,1412,1306;1306,1426,1412
1277,1186,1306;1277,1186,1172;1277,1306,1172;1172,1186,1306
1277,1157,1171;1277,1157,1172;1277,1171,1172;1172,1157,1171
1277,1306,1171;1277,1306,1291;1277,1171,1291;1291,1306,1171
1277,1306,1292;1277,1306,1172;1277,1292,1172;1172,1306,1292
1277,1306,1186;1277,1306,1171;1277,1186,1171;1171,1306,1186
1277,1171,1186;1277,1171,1172;1277,1186,1172;1172,1171,1186
1277,1171,1156;1277,1171,1291;1277,1156,1291;1291,1171,1156
1277,1171,1157;1277,1171,1156;1277,1157,1156;1156,1171,1157
1277,1262,1276;1277,1262,1156;1277,1276,1156;1156,1262,1276
1277,1157,1142;1277,1157,1156;1277,1142,1156;1156,1157,1142
1277,1142,1262;1277,1142,1156;1277,1262,1156;1156,1142,1262
1277,1156,1276;1277,1156,1291;1277,1276,1291;1291,1156,1276
1277,1158,1157;1277,1158,1173;1277,1157,1173;1173,1158,1157
1277,1173,1157;1277,1173,1172;1277,1157,1172;1172,1173,1157
1277,1292,1293;1277,1292,1173;1277,1293,1173;1173,1292,1293
1277,1292,1173;1277,1292,1172;1277,1173,1172;1172,1292,1173
1277,1158,1173;1277,1158,1278;1277,1173,1278;1278,1158,1173
1277,1173,1293;1277,1173,1278;1277,1293,1278;1278,1173,1293
1277,1158,1278;1277,1158,1263;1277,1278,1263;1263,1158,1278
1277,1262,1142;1277,1262,1263;1277,1142,1263;1263,1262,1142
1277,1142,1143;1277,1142,1263;1277,1143,1263;1263,1142,1143
1277,1158,1142;1277,1158,1157;1277,1142,1157;1157,1158,1142
1277,1143,1142;1277,1143,1158;1277,1142,1158;1158,1143,1142
1277,1143,1158;1277,1143,1263;1277,1158,1263;1263,1143,1158
1398,1262,1278;1398,1262,1263;1398,1278,1263;1263,1262,1278
1398,1383,1262;1398,1383,1263;1398,1262,1263;1263,1383,1262
1398,1383,1382;1398,1383,1262;1398,1382,1262;1262,1383,1382
1398,1382,1397;1398,1382,1262;1398,1397,1262;1262,1382,1397
1398,1397,1277;1398,1397,1262;1398,1277,1262;1262,1397,1277
1398,1262,1277;1398,1262,1278;1398,1277,1278;1278,1262,1277
1398,1292,1293;1398,1292,1278;1398,1293,1278;1278,1292,1293
1398,1412,1293;1398,1412,1292;1398,1293,1292;1292,1412,1293
1398,1412,1413;1398,1412,1293;1398,1413,1293;1293,1412,1413
1398,1397,1412;1398,1397,1292;1398,1412,1292;1292,1397,1412
1398,1277,1292;1398,1277,1278;1398,1292,1278;1278,1277,1292
1398,1277,1397;1398,1277,1292;1398,1397,1292;1292,1277,1397
1398,1278,1264;1398,1278,1263;1398,1264,1263;1263,1278,1264
1398,1264,1383;1398,1264,1263;1398,1383,1263;1263,1264,1383
1398,1279,1264;1398,1279,1278;1398,1264,1278;1278,1279,1264
1398,1279,1399;1398,1279,1264;1398,1399,1264;1264,1279,1399
1398,1384,1383;1398,1384,1264;1398,1383,1264;1264,1384,1383
1398,1399,1384;1398,1399,1264;1398,1384,1264;1264,1399,1384
1398,1294,1279;1398,1294,1278;1398,1279,1278;1278,1294,1279
1398,1414,1279;1398,1414,1294;1398,1279,1294;1294,1414,1279
1398,1293,1414;1398,1293,1294;1398,1414,1294;1294,1293,1414
1398,1293,1294;1398,1293,1278;1398,1294,1278;1278,1293,1294
1398,1414,1399;1398,1414,1279;1398,1399,1279;1279,1414,1399
1398,1413,1414;1398,1413,1293;1398,1414,1293;1293,1413,1414
1398,1502,1503;1398,1502,1517;1398,1503,1517;1517,1502,1503
1398,1503,1502;1398,1503,1383;1398,1502,1383;1383,1503,1502
1398,1382,1502;1398,1382,1517;1398,1502,1517;1517,1382,1502
1398,1502,1382;1398,1502,1383;1398,1382,1383;1383,1502,1382
1398,1397,1382;1398,1397,1517;1398,1382,1517;1517,1397,1382
1398,1503,1518;1398,1503,1517;1398,1518,1517;1517,1503,1518
1398,1532,1412;1398,1532,1517;1398,1412,1517;1517,1532,1412
1398,1532,1413;1398,1532,1412;1398,1413,1412;1412,1532,1413
1398,1533,1413;1398,1533,1532;1398,1413,1532;1532,1533,1413
1398,1533,1532;1398,1533,1517;1398,1532,1517;1517,1533,1532
1398,1412,1397;1398,1412,1517;1398,1397,1517;1517,1412,1397
1398,1518,1533;1398,1518,1517;1398,1533,1517;1517,1518,1533
1398,1503,1383;1398,1503,1504;1398,1383,1504;1504,1503,1383
1398,1519,1503;1398,1519,1504;1398,1503,1504;1504,1519,1503
1398,1399,1519;1398,1399,1504;1398,1519,1504;1504,1399,1519
1398,1384,1399;1398,1384,1504;1398,1399,1504;1504,1384,1399
1398,1383,1384;1398,1383,1504;1398,1384,1504;1504,1383,1384
1398,1518,1503;1398,1518,1519;1398,1503,1519;1519,1518,1503
1398,1399,1414;1398,1399,1519;1398,1414,1519;1519,1399,1414
1398,1413,1534;1398,1413,1414;1398,1534,1414;1414,1413,1534
1398,1414,1534;1398,1414,1519;1398,1534,1519;1519,1414,1534
1398,1534,1533;1398,1534,1519;1398,1533,1519;1519,1534,1533
1398,1413,1533;1398,1413,1534;1398,1533,1534;1534,1413,1533
1398,1533,1518;1398,1533,1519;1398,1518,1519;1519,1533,1518
1678,1662,1797;1678,1662,1677;1678,1797,1677;1677,1662,1797
1678,1783,1782;1678,1783,1662;1678,1782,1662;1662,1783,1782
1678,1797,1783;1678,1797,1798;1678,1783,1798;1798,1797,1783
1678,1663,1783;1678,1663,1662;1678,1783,1662;1662,1663,1783
1678,1782,1783;1678,1782,1797;1678,1783,1797;1797,1782,1783
1678,1782,1797;1678,1782,1662;1678,1797,1662;1662,1782,1797
1678,1798,1784;1678,1798,1799;1678,1784,1799;1799,1798,1784
1678,1784,1664;1678,1784,1799;1678,1664,1799;1799,1784,1664
1678,1783,1784;1678,1783,1798;1678,1784,1798;1798,1783,1784
1678,1783,1664;1678,1783,1784;1678,1664,1784;1784,1783,1664
1678,1664,1679;1678,1664,1799;1678,1679,1799;1799,1664,1679
1678,1783,1663;1678,1783,1664;1678,1663,1664;1664,1783,1663
1678,1542,1543;1678,1542,1662;1678,1543,1662;1662,1542,1543
1678,1542,1662;1678,1542,1677;1678,1662,1677;1677,1542,1662
1678,1543,1542;1678,1543,1558;1678,1542,1558;1558,1543,1542
1678,1542,1557;1678,1542,1558;1678,1557,1558;1558,1542,1557
1678,1557,1542;1678,1557,1677;1678,1542,1677;1677,1557,1542
1678,1543,1663;1678,1543,1662;1678,1663,1662;1662,1543,1663
1678,1544,1543;1678,1544,1558;1678,1543,1558;1558,1544,1543
1678,1559,1664;1678,1559,1544;1678,1664,1544;1544,1559,1664
1678,1664,1543;1678,1664,1544;1678,1543,1544;1544,1664,1543
1678,1559,1544;1678,1559,1558;1678,1544,1558;1558,1559,1544
1678,1679,1664;1678,1679,1559;1678,1664,1559;1559,1679,1664
1678,1664,1663;1678,1664,1543;1678,1663,1543;1543,1664,1663
1371,1386,1505;1371,1386,1506;1371,1505,1506;1506,1386,1505
1371,1505,1370;1371,1505,1490;1371,1370,1490;1490,1505,1370
1371,1505,1490;1371,1505,1506;1371,1490,1506;1506,1505,1490
1371,1385,1505;1371,1385,1386;1371,1505,1386;1386,1385,1505
1371,1505,1385;1371,1505,1370;1371,1385,1370;1370,1505,1385
1371,1490,1491;1371,1490,1506;1371,1491,1506;1506,1490,1491
1371,1387,1386;1371,1387,1506;1371,1386,1506;1506,1387,1386
1371,1492,1372;1371,1492,1387;1371,1372,1387;1387,1492,1372
1371,1507,1387;1371,1507,1506;1371,1387,1506;1506,1507,1387
1371,1492,1507;1371,1492,1506;1371,1507,1506;1506,1492,1507
1371,1507,1492;1371,1507,1387;1371,1492,1387;1387,1507,1492
1371,1491,1492;1371,1491,1506;1371,1492,1506;1506,1491,1492
1476,1596,1611;1476,1596,1595;1476,1611,1595;1595,1596,1611
1476,1610,1611;1476,1610,1490;1476,1611,1490;1490,1610,1611
1476,1610,1490;1476,1610,1595;1476,1490,1595;1595,1610,1490
1476,1611,1610;1476,1611,1595;1476,1610,1595;1595,1611,1610
1476,1611,1491;1476,1611,1490;1476,1491,1490;1490,1611,1491
1476,1490,1475;1476,1490,1595;1476,1475,1595;1595,1490,1475
305,320,200;305,320,319;305,200,319;319,320,200
305,200,199;305,200,319;305,199,319;319,200,199
305,199,304;305,199,319;305,304,319;319,199,304
305,184,199;305,184,200;305,199,200;200,184,199
305,184,304;305,184,199;305,304,199;199,184,304
305,185,184;305,185,200;305,184,200;200,185,184
305,200,320;305,200,201;305,320,201;201,200,320
305,321,306;305,321,201;305,306,201;201,321,306
305,186,200;305,186,201;305,200,201;201,186,200
305,306,186;305,306,201;305,186,201;201,306,186
305,186,185;305,186,200;305,185,200;200,186,185
305,320,321;305,320,201;305,321,201;201,320,321
305,424,439;305,424,319;305,439,319;319,424,439
305,439,424;305,439,425;305,424,425;425,439,424
305,304,424;305,304,319;305,424,319;319,304,424
305,439,320;305,439,319;305,320,319;319,439,320
305,440,320;305,440,439;305,320,439;439,440,320
305,440,439;305,440,425;305,439,425;425,440,439
305,425,426;305,425,441;305,426,441;441,425,426
305,426,306;305,426,441;305,306,441;441,426,306
305,440,425;305,440,441;305,425,441;441,440,425
305,320,440;305,320,441;305,440,441;441,320,440
305,321,320;305,321,441;305,320,441;441,321,320
305,306,321;305,306,441;305,321,441;441,306,321
1779,1884,1764;1779,1884,2042;1779,1764,2042;2042,1884,1764
1779,1899,1884;1779,1899,2042;1779,1884,2042;2042,1899,1884
234,354,339;234,354,2042;234,339,2042;2042,354,339
234,339,219;234,339,2042;234,219,2042;2042,339,219
234,99,114;234,99,2042;234,114,2042;2042,99,114
234,219,99;234,219,2042;234,99,2042;2042,219,99
234,354,353;234,354,339;234,353,339;339,354,353
234,353,338;234,353,339;234,338,339;339,353,338
234,338,218;234,338,339;234,218,339;339,338,218
234,338,353;234,338,218;234,353,218;218,338,353
234,218,219;234,218,339;234,219,339;339,218,219
234,353,233;234,353,218;234,233,218;218,353,233
67,66,81;67,66,1986;67,81,1986;1986,66,81
67,2002,81;67,2002,82;67,81,82;82,2002,81
67,2001,2002;67,2001,1986;67,2002,1986;1986,2001,2002
67,81,2001;67,81,1986;67,2001,1986;1986,81,2001
67,2002,2001;67,2002,81;67,2001,81;81,2002,2001
67,2002,1987;67,2002,1986;67,1987,1986;1986,2002,1987
187,322,202;187,322,201;187,202,201;201,322,202
187,186,306;187,186,201;187,306,201;201,186,306
187,321,322;187,321,201;187,322,201;201,321,322
187,307,322;187,307,306;187,322,306;306,307,322
187,322,321;187,322,306;187,321,306;306,322,321
187,306,321;187,306,201;187,321,201;201,306,321
187,202,82;187,202,201;187,82,201;201,202,82
187,82,81;187,82,201;187,81,201;201,82,81
187,66,81;187,66,82;187,81,82;82,66,81
187,81,66;187,81,201;187,66,201;201,81,66
187,66,186;187,66,201;187,186,201;201,66,186
187,67,66;187,67,82;187,66,82;82,67,66
308,309,444;308,309,429;308,444,429;429,309,444
308,309,324;308,309,444;308,324,444;444,309,324
308,444,428;308,444,429;308,428,429;429,444,428
308,443,428;308,443,444;308,428,444;444,443,428
308,444,324;308,444,323;308,324,323;323,444,324
308,443,444;308,443,323;308,444,323;323,443,444
308,202,322;308,202,323;308,322,323;323,202,322
308,203,188;308,203,202;308,188,202;202,203,188
308,203,202;308,203,323;308,202,323;323,203,202
308,307,322;308,307,202;308,322,202;202,307,322
308,188,187;308,188,202;308,187,202;202,188,187
308,187,307;308,187,202;308,307,202;202,187,307
308,322,442;308,322,323;308,442,323;323,322,442
308,322,427;308,322,442;308,427,442;442,322,427
308,427,428;308,427,442;308,428,442;442,427,428
308,428,443;308,428,442;308,443,442;442,428,443
308,307,427;308,307,322;308,427,322;322,307,427
308,442,443;308,442,323;308,443,323;323,442,443
1648,1543,1544;1648,1543,1529;1648,1544,1529;1529,1543,1544
1648,1544,1664;1648,1544,1529;1648,1664,1529;1529,1544,1664
1648,1543,1664;1648,1543,1544;1648,1664,1544;1544,1543,1664
1648,1528,1543;1648,1528,1529;1648,1543,1529;1529,1528,1543
1648,1664,1649;1648,1664,1529;1648,1649,1529;1529,1664,1649
1648,1663,1664;1648,1663,1543;1648,1664,1543;1543,1663,1664
1648,1513,1528;1648,1513,1529;1648,1528,1529;1529,1513,1528
1648,1649,1634;1648,1649,1529;1648,1634,1529;1529,1649,1634
1648,1514,1513;1648,1514,1529;1648,1513,1529;1529,1514,1513
1648,1513,1514;1648,1513,1634;1648,1514,1634;1634,1513,1514
1648,1634,1514;1648,1634,1529;1648,1514,1529;1529,1634,1514
1648,1633,1513;1648,1633,1634;1648,1513,1634;1634,1633,1513
1648,1543,1542;1648,1543,1662;1648,1542,1662;1662,1543,1542
1648,1543,1527;1648,1543,1542;1648,1527,1542;1542,1543,1527
1648,1542,1527;1648,1542,1662;1648,1527,1662;1662,1542,1527
1648,1528,1527;1648,1528,1543;1648,1527,1543;1543,1528,1527
1648,1663,1543;1648,1663,1662;1648,1543,1662;1662,1663,1543
1648,1527,1647;1648,1527,1662;1648,1647,1662;1662,1527,1647
1648,1527,1513;1648,1527,1512;1648,1513,1512;1512,1527,1513
1648,1513,1632;1648,1513,1512;1648,1632,1512;1512,1513,1632
1648,1632,1527;1648,1632,1512;1648,1527,1512;1512,1632,1527
1648,1527,1528;1648,1527,1513;1648,1528,1513;1513,1527,1528
1648,1633,1632;1648,1633,1513;1648,1632,1513;1513,1633,1632
1648,1632,1647;1648,1632,1527;1648,1647,1527;1527,1632,1647
2011,92,2026;2011,92,106;2011,2026,106;106,92,2026
2011,91,92;2011,91,106;2011,92,106;106,91,92
2011,2012,2026;2011,2012,92;2011,2026,92;92,2012,2026
2011,1997,2012;2011,1997,92;2011,2012,92;92,1997,2012
2011,91,77;2011,91,92;2011,77,92;92,91,77
2011,77,1997;2011,77,92;2011,1997,92;92,77,1997
2011,105,91;2011,105,106;2011,91,106;106,105,91
2011,2026,105;2011,2026,106;2011,105,106;106,2026,105
2011,90,91;2011,90,105;2011,91,105;105,90,91
2011,2010,90;2011,2010,105;2011,90,105;105,2010,90
2011,2025,2010;2011,2025,105;2011,2010,105;105,2025,2010
2011,2025,105;2011,2025,2026;2011,105,2026;2026,2025,105
1890,1905,1784;1890,1905,1904;1890,1784,1904;1904,1905,1784
1890,1785,1784;1890,1785,1905;1890,1784,1905;1905,1785,1784
1890,1784,1769;1890,1784,1904;1890,1769,1904;1904,1784,1769
1890,1784,1785;1890,1784,1770;1890,1785,1770;1770,1784,1785
1890,1769,1784;1890,1769,1770;1890,1784,1770;1770,1769,1784
1890,1769,1889;1890,1769,1904;1890,1889,1904;1904,1769,1889
1890,1889,2009;1890,1889,1904;1890,2009,1904;1904,1889,2009
1890,2024,2025;1890,2024,1904;1890,2025,1904;1904,2024,2025
1890,2010,2025;1890,2010,2009;1890,2025,2009;2009,2010,2025
1890,2025,1905;1890,2025,1904;1890,1905,1904;1904,2025,1905
1890,2025,2024;1890,2025,2009;1890,2024,2009;2009,2025,2024
1890,2009,2024;1890,2009,1904;1890,2024,1904;1904,2009,2024
1972,1852,1866;1972,1852,1867;1972,1866,1867;1867,1852,1866
1972,1852,1851;1972,1852,1866;1972,1851,1866;1866,1852,1851
1972,1866,1986;1972,1866,1867;1972,1986,1867;1867,1866,1986
1972,1866,1851;1972,1866,1986;1972,1851,1986;1986,1866,1851
1972,1851,1971;1972,1851,1986;1972,1971,1986;1986,1851,1971
1972,1986,1987;1972,1986,1867;1972,1987,1867;1867,1986,1987
1972,51,66;1972,51,1986;1972,66,1986;1986,51,66
1972,1971,51;1972,1971,1986;1972,51,1986;1986,1971,51
1972,52,66;1972,52,51;1972,66,51;51,52,66
1972,66,1987;1972,66,1986;1972,1987,1986;1986,66,1987
1972,67,1987;1972,67,66;1972,1987,66;66,67,1987
1972,52,67;1972,52,66;1972,67,66;66,52,67
1972,1956,1971;1972,1956,1851;1972,1971,1851;1851,1956,1971
1972,1836,1956;1972,1836,1851;1972,1956,1851;1851,1836,1956
1972,1836,1851;1972,1836,1852;1972,1851,1852;1852,1836,1851
1972,1837,1836;1972,1837,1852;1972,1836,1852;1852,1837,1836
1972,1836,1837;1972,1836,1956;1972,1837,1956;1956,1836,1837
1972,1837,1957;1972,1837,1956;1972,1957,1956;1956,1837,1957
1726,1577,1606;1726,1577,1592;1726,1606,1592;1592,1577,1606
1726,1711,1591;1726,1711,1577;1726,1591,1577;1577,1711,1591
1726,1591,1606;1726,1591,1577;1726,1606,1577;1577,1591,1606
1726,1712,1577;1726,1712,1592;1726,1577,1592;1592,1712,1577
1726,1697,1711;1726,1697,1577;1726,1711,1577;1577,1697,1711
1726,1712,1697;1726,1712,1577;1726,1697,1577;1577,1712,1697
1726,1621,1741;1726,1621,1727;1726,1741,1727;1727,1621,1741
1726,1607,1592;1726,1607,1621;1726,1592,1621;1621,1607,1592
1726,1592,1606;1726,1592,1621;1726,1606,1621;1621,1592,1606
1726,1607,1621;1726,1607,1727;1726,1621,1727;1727,1607,1621
1726,1592,1607;1726,1592,1727;1726,1607,1727;1727,1592,1607
1726,1712,1592;1726,1712,1727;1726,1592,1727;1727,1712,1592
1437,1543,1438;1437,1543,1558;1437,1438,1558;1558,1543,1438
1437,1542,1543;1437,1542,1558;1437,1543,1558;1558,1542,1543
1437,1422,1543;1437,1422,1542;1437,1543,1542;1542,1422,1543
1437,1543,1423;1437,1543,1438;1437,1423,1438;1438,1543,1423
1437,1422,1423;1437,1422,1543;1437,1423,1543;1543,1422,1423
1437,1557,1542;1437,1557,1558;1437,1542,1558;1558,1557,1542
1437,1423,1303;1437,1423,1438;1437,1303,1438;1438,1423,1303
1437,1303,1302;1437,1303,1317;1437,1302,1317;1317,1303,1302
1437,1303,1423;1437,1303,1422;1437,1423,1422;1422,1303,1423
1437,1318,1303;1437,1318,1317;1437,1303,1317;1317,1318,1303
1437,1303,1318;1437,1303,1438;1437,1318,1438;1438,1303,1318
1437,1302,1303;1437,1302,1422;1437,1303,1422;1422,1302,1303
433,432,552;433,432,567;433,552,567;567,432,552
433,552,553;433,552,567;433,553,567;567,552,553
433,447,432;433,447,567;433,432,567;567,447,432
433,448,447;433,448,567;433,447,567;567,448,447
433,553,568;433,553,567;433,568,567;567,553,568
433,568,448;433,568,567;433,448,567;567,568,448
582,688,568;582,688,583;582,568,583;583,688,568
582,702,687;582,702,703;582,687,703;703,702,687
582,688,687;582,688,567;582,687,567;567,688,687
582,688,583;582,688,703;582,583,703;703,688,583
582,687,688;582,687,703;582,688,703;703,687,688
582,568,688;582,568,567;582,688,567;567,568,688
582,703,718;582,703,717;582,718,717;717,703,718
582,718,598;582,718,717;582,598,717;717,718,598
582,703,598;582,703,718;582,598,718;718,703,598
582,583,598;582,583,703;582,598,703;703,583,598
582,702,703;582,702,717;582,703,717;717,702,703
582,598,597;582,598,717;582,597,717;717,598,597
582,687,566;582,687,567;582,566,567;567,687,566
